No,データパターン,データタイプ,得意先正式名称,ふりがな,呼称,締日,締日From,締日To,納品書印刷,入金種別,得意先区分,請求日,売上計上日,報告書No,報告書枝From,報告書枝To,担当者,研究所,部門,摘要,品名,税区分,単位,数量,単価,税抜金額,消費税,税込額,メモ
,,,山和食品株式会社,,山和食品株式会社,,,,,その他,大丸グループ,20121008,20121008,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,おむすび他　　　　　細菌検査（定期）,課税(5%),,,,10000,500,10500,
,,,山和食品株式会社,,山和食品株式会社,,,,,その他,大丸グループ,20121030,20121030,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,おにぎり他　　　　　細菌検査（定期）,課税(5%),,,,10000,500,10500,
,,,山和食品株式会社,,山和食品株式会社,,,,,その他,大丸グループ,20121112,20121112,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,おむすび他　　　　　細菌検査（定期）,課税(5%),,,,10000,500,10500,
,,,山和食品株式会社,,山和食品株式会社,,,,,その他,大丸グループ,20121119,20121119,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,おにぎり他　　　　　細菌検査（定期）,課税(5%),,,,10000,500,10500,
,,,山和食品株式会社,,山和食品株式会社,,,,,その他,大丸グループ,20121210,20121210,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,おむすび他　　　　　細菌検査（定期）,課税(5%),,,,10000,500,10500,
,,,山和食品株式会社,,山和食品株式会社,,,,,その他,大丸グループ,20121220,20121220,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,おにぎり他　　　　　細菌検査（定期）,課税(5%),,,,10000,500,10500,
,,,山和食品株式会社,,山和食品株式会社,,,,,その他,大丸グループ,20130115,20130115,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,おむすび他　　　　　細菌検査（定期）,課税(5%),,,,10000,500,10500,
,,,山和食品株式会社,,山和食品株式会社,,,,,その他,大丸グループ,20130123,20130123,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,おにぎり他　　　　　細菌検査（定期）,課税(5%),,,,10000,500,10500,
,,,山和食品株式会社,,山和食品株式会社,,,,,その他,大丸グループ,20130212,20130212,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,おむすび他　　　　　細菌検査（定期）,課税(5%),,,,10000,500,10500,
,,,山和食品株式会社,,山和食品株式会社,,,,,その他,大丸グループ,20130222,20130222,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,おにぎり他　　　　　細菌検査（定期）,課税(5%),,,,10000,500,10500,
,,,山和食品株式会社,,山和食品株式会社,,,,,その他,大丸グループ,20130313,20130313,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,おむすび他　　　　　細菌検査（定期）,課税(5%),,,,10000,500,10500,
,,,山和食品株式会社,,山和食品株式会社,,,,,その他,大丸グループ,20130325,20130325,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,おにぎり他　　　　　細菌検査（定期）,課税(5%),,,,10000,500,10500,
,,,山和食品株式会社,,山和食品株式会社,,,,,その他,大丸グループ,20130410,20130410,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,おむすび他　　　　　細菌検査（定期）,課税(5%),,,,10000,500,10500,
,,,山和食品株式会社,,山和食品株式会社,,,,,その他,大丸グループ,20130422,20130422,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,おにぎり他　　　　　細菌検査（定期）,課税(5%),,,,10000,500,10500,
,,,山和食品株式会社,,山和食品株式会社,,,,,その他,大丸グループ,20130507,20130507,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,おむすび他　　　　　細菌検査（定期）,課税(5%),,,,10000,500,10500,
,,,山和食品株式会社,,山和食品株式会社,,,,,その他,大丸グループ,20130515,20130515,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,おにぎり他　　　　　細菌検査（定期）,課税(5%),,,,10000,500,10500,
,,,山和食品株式会社,,山和食品株式会社,,,,,その他,大丸グループ,20130613,20130613,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,おむすび他　　　　　細菌検査（定期）,課税(5%),,,,10000,500,10500,
,,,山和食品株式会社,,山和食品株式会社,,,,,その他,大丸グループ,20130617,20130617,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,おにぎり他　　　　　細菌検査（定期）,課税(5%),,,,10000,500,10500,
,,,山和食品株式会社,,山和食品株式会社,,,,,その他,大丸グループ,20120313,20120313,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,弁当他　　　　　　　細菌検査（定期）,課税(5%),,,,20000,1000,21000,
,,,山和食品株式会社,,山和食品株式会社,,,,,その他,大丸グループ,20120410,20120410,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,弁当他　　　　　　　細菌検査（定期）,課税(5%),,,,20000,1000,21000,
,,,山和食品株式会社,,山和食品株式会社,,,,,その他,大丸グループ,20120508,20120508,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,弁当他　　　　　　　細菌検査（定期）,課税(5%),,,,20000,1000,21000,
,,,山和食品株式会社,,山和食品株式会社,,,,,その他,大丸グループ,20120612,20120612,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,弁当他　　　　　　　細菌検査（定期）,課税(5%),,,,20000,1000,21000,
,,,山和食品株式会社,,山和食品株式会社,,,,,その他,大丸グループ,20120710,20120710,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,弁当他　　　　　　　細菌検査（定期）,課税(5%),,,,20000,1000,21000,
,,,山和食品株式会社,,山和食品株式会社,,,,,その他,大丸グループ,20120816,20120816,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,弁当他　　　　　　　細菌検査（定期）,課税(5%),,,,20000,1000,21000,
,,,山和食品株式会社,,山和食品株式会社,,,,,その他,大丸グループ,20120911,20120911,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,弁当他　　　　　　　細菌検査（定期）,課税(5%),,,,20000,1000,21000,
,,,山和食品株式会社,,山和食品株式会社,,,,,その他,大丸グループ,20121008,20121008,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,弁当他　　　　　　　細菌検査（定期）,課税(5%),,,,20000,1000,21000,
,,,山和食品株式会社,,山和食品株式会社,,,,,その他,大丸グループ,20121112,20121112,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,弁当他　　　　　　　細菌検査（定期）,課税(5%),,,,20000,1000,21000,
,,,山和食品株式会社,,山和食品株式会社,,,,,その他,大丸グループ,20121210,20121210,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,弁当他　　　　　　　細菌検査（定期）,課税(5%),,,,20000,1000,21000,
,,,山和食品株式会社,,山和食品株式会社,,,,,その他,大丸グループ,20130115,20130115,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,弁当他　　　　　　　細菌検査（定期）,課税(5%),,,,20000,1000,21000,
,,,山和食品株式会社,,山和食品株式会社,,,,,その他,大丸グループ,20130212,20130212,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,弁当他　　　　　　　細菌検査（定期）,課税(5%),,,,20000,1000,21000,
,,,山和食品株式会社,,山和食品株式会社,,,,,その他,大丸グループ,20130313,20130313,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,弁当他　　　　　　　細菌検査（定期）,課税(5%),,,,20000,1000,21000,
,,,山和食品株式会社,,山和食品株式会社,,,,,その他,大丸グループ,20130410,20130410,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,弁当他　　　　　　　細菌検査（定期）,課税(5%),,,,20000,1000,21000,
,,,山和食品株式会社,,山和食品株式会社,,,,,その他,大丸グループ,20130507,20130507,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,弁当他　　　　　　　細菌検査（定期）,課税(5%),,,,20000,1000,21000,
,,,山和食品株式会社,,山和食品株式会社,,,,,その他,大丸グループ,20130613,20130613,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,弁当他　　　　　　　細菌検査（定期）,課税(5%),,,,20000,1000,21000,
,,,寺越産業,,寺越産業,,,,,その他,一般外部,20130422,20130422,,,,村井大輔,大阪研究所,雑貨,商品試験,天然皮革　遊離ホルムアルデヒドの溶出量試験,課税(5%),,,,7500,375,7875,
,,,寺崎食品産業株式会社,,寺崎食品産業株式会社,,,,,その他,一般外部,20130228,20130228,,,,岸野敏之,大阪研究所,食品,腸内細菌検査,ノロウイルス検便　２月度,課税(5%),,,,9000,450,9450,
,,,寺崎食品産業株式会社,,寺崎食品産業株式会社,,,,,その他,一般外部,20130331,20130331,,,,岸野敏之,大阪研究所,食品,腸内細菌検査,ノロウイルス検便　３月度,課税(5%),,,,9000,450,9450,
,,,寺崎食品産業株式会社,,寺崎食品産業株式会社,,,,,その他,一般外部,20130430,20130430,,,,岸野敏之,大阪研究所,食品,腸内細菌検査,ノロウイルス検便　４月度,課税(5%),,,,9000,450,9450,
,,,寺崎食品産業株式会社,,寺崎食品産業株式会社,,,,,その他,一般外部,20120331,20120331,,,,岸野敏之,大阪研究所,食品,腸内細菌検査,ノロウイルス検便　３月度,課税(5%),,,,13500,675,14175,
,,,寺崎食品産業株式会社,,寺崎食品産業株式会社,,,,,その他,一般外部,20120430,20120430,,,,岸野敏之,大阪研究所,食品,腸内細菌検査,ノロウイルス検便　４月度,課税(5%),,,,13500,675,14175,
,,,寺崎食品産業株式会社,,寺崎食品産業株式会社,,,,,その他,一般外部,20121231,20121231,,,,岸野敏之,大阪研究所,食品,腸内細菌検査,ノロウイルス検便　１２月度,課税(5%),,,,13500,675,14175,
,,,寺崎食品産業株式会社,,寺崎食品産業株式会社,,,,,その他,一般外部,20130131,20130131,,,,岸野敏之,大阪研究所,食品,腸内細菌検査,ノロウイルス検便　１月度,課税(5%),,,,13500,675,14175,
,,,寺崎食品産業株式会社,,寺崎食品産業株式会社,,,,,その他,一般外部,20121031,20121031,,,,岸野敏之,大阪研究所,食品,腸内細菌検査,１０月度　ノロウイルス検便,課税(5%),,,,18000,900,18900,
,,,寺崎食品産業株式会社,,寺崎食品産業株式会社,,,,,その他,一般外部,20121130,20121130,,,,岸野敏之,大阪研究所,食品,腸内細菌検査,ノロウイルス検便　１１月度,課税(5%),,,,18000,900,18900,
,,,寺崎食品産業株式会社,,寺崎食品産業株式会社,,,,,その他,一般外部,20130228,20130228,,,,岸野敏之,大阪研究所,食品,腸内細菌検査,腸内細菌検査　２月度,課税(5%),,,,27450,1372.5,28822.5,
,,,寺崎食品産業株式会社,,寺崎食品産業株式会社,,,,,その他,一般外部,20130331,20130331,,,,岸野敏之,大阪研究所,食品,腸内細菌検査,腸内細菌検査　３月度,課税(5%),,,,29250,1462.5,30712.5,
,,,寺崎食品産業株式会社,,寺崎食品産業株式会社,,,,,その他,一般外部,20130630,20130630,,,,岸野敏之,大阪研究所,食品,腸内細菌検査,腸内細菌検査　６月度,課税(5%),,,,29250,1462.5,30712.5,
,,,寺崎食品産業株式会社,,寺崎食品産業株式会社,,,,,その他,一般外部,20130430,20130430,,,,岸野敏之,大阪研究所,食品,腸内細菌検査,腸内細菌検査　４月度,課税(5%),,,,29700,1485,31185,
,,,寺崎食品産業株式会社,,寺崎食品産業株式会社,,,,,その他,一般外部,20130531,20130531,,,,岸野敏之,大阪研究所,食品,腸内細菌検査,腸内細菌検査　５月度,課税(5%),,,,29700,1485,31185,
,,,寺崎食品産業株式会社,,寺崎食品産業株式会社,,,,,その他,一般外部,20120531,20120531,,,,岸野敏之,大阪研究所,食品,腸内細菌検査,腸内細菌検査　５月度,課税(5%),,,,31500,1575,33075,
,,,寺崎食品産業株式会社,,寺崎食品産業株式会社,,,,,その他,一般外部,20121130,20121130,,,,岸野敏之,大阪研究所,食品,腸内細菌検査,腸内細菌検査　１１月度,課税(5%),,,,31500,1575,33075,
,,,寺崎食品産業株式会社,,寺崎食品産業株式会社,,,,,その他,一般外部,20130131,20130131,,,,岸野敏之,大阪研究所,食品,腸内細菌検査,腸内細菌検査　１月度,課税(5%),,,,31500,1575,33075,
,,,寺崎食品産業株式会社,,寺崎食品産業株式会社,,,,,その他,一般外部,20120430,20120430,,,,岸野敏之,大阪研究所,食品,腸内細菌検査,腸内細菌検査　４月度,課税(5%),,,,31950,1597.5,33547.5,
,,,寺崎食品産業株式会社,,寺崎食品産業株式会社,,,,,その他,一般外部,20120930,20120930,,,,岸野敏之,大阪研究所,食品,腸内細菌検査,腸内細菌検査　９月度,課税(5%),,,,31950,1597.5,33547.5,
,,,寺崎食品産業株式会社,,寺崎食品産業株式会社,,,,,その他,一般外部,20120731,20120731,,,,岸野敏之,大阪研究所,食品,腸内細菌検査,腸内細菌検査　７月度,課税(5%),,,,32400,1620,34020,
,,,寺崎食品産業株式会社,,寺崎食品産業株式会社,,,,,その他,一般外部,20121031,20121031,,,,岸野敏之,大阪研究所,食品,腸内細菌検査,腸内細菌検査　１０月度,課税(5%),,,,32400,1620,34020,
,,,寺崎食品産業株式会社,,寺崎食品産業株式会社,,,,,その他,一般外部,20121231,20121231,,,,岸野敏之,大阪研究所,食品,腸内細菌検査,腸内細菌検査　１２月度,課税(5%),,,,32400,1620,34020,
,,,寺崎食品産業株式会社,,寺崎食品産業株式会社,,,,,その他,一般外部,20120630,20120630,,,,岸野敏之,大阪研究所,食品,腸内細菌検査,腸内細菌検査　６月度,課税(5%),,,,32850,1642.5,34492.5,
,,,寺崎食品産業株式会社,,寺崎食品産業株式会社,,,,,その他,一般外部,20120831,20120831,,,,岸野敏之,大阪研究所,食品,腸内細菌検査,腸内細菌検査　８月度,課税(5%),,,,32850,1642.5,34492.5,
,,,寺崎食品産業株式会社,,寺崎食品産業株式会社,,,,,その他,一般外部,20120331,20120331,,,,岸野敏之,大阪研究所,食品,腸内細菌検査,腸内細菌検査　３月度,課税(5%),,,,33300,1665,34965,
